,PC1,PC2,cluster_kmeans
524,-2.4676757582280224,0.09328871418884904,1
525,-0.1597518749867385,-0.1393450515753087,1
526,0.11447636846818508,-0.02333820732351729,1
527,-0.05181834493657998,0.5919165024492858,1
528,-0.13825186483993612,0.1151576642319933,1
529,0.26342658818288767,-0.3310691613706388,0
530,-1.2569679471225843,1.8728621013751816,1
531,-0.6379271740648076,1.1372570297216773,1
532,-1.2371637621544707,-0.44956000218705583,1
533,-0.31320837323415757,0.962254879004704,1
534,2.158807181584284,0.2335803500084408,0
535,1.7174998286535885,-0.5292484103722264,0
536,-0.6800012435499955,0.6237820056529234,1
537,3.5578208281161836,-0.35656017834898035,0
538,-1.383993829515382,0.7093098574981026,1
539,0.8235966939520186,0.13160061599819667,0
540,-2.106189894089802,-0.09396034368656202,1
541,-2.8933443600496838,0.8990782013921632,1
542,-1.8137570218601715,0.9188464549678941,1
543,-1.8550609218360032,0.2400731777567708,1
544,-1.4655862836653715,1.6985265419746205,1
545,0.8172331781862863,-0.14336714515254004,0
546,-2.454944339780938,1.048385885784498,1
547,-0.20662487862106813,-0.2787375205968011,1
548,-2.811579991409259,-0.23096193768614012,1
549,-1.5186610446765227,-1.2301519644582692,1
550,4.14596726992755,-2.1087086331361897,0
551,-2.1208842039036755,-0.17364307360828024,1
552,-2.6938777724907017,0.2850296048486067,1
553,-0.10249162827212496,0.8358772847671752,1
554,1.4203520087642278,-1.9066170417354986,0
555,4.339550919544937,-0.0028760381431129456,0
556,-1.9958839213893793,-1.5609145979443901,1
557,-3.1909051076454764,-2.475619173462002,1
558,5.655896898957442,0.9814132388500919,0
559,2.1587734433283585,0.418588947740579,0
560,-0.7787396336525756,-0.8871430202879673,1
561,-1.2650581312987053,0.4644424783980868,1
562,7.128198581330184,-0.5235842251535442,0
563,3.421800430675628,0.6982428864347079,0
564,-0.4977807639734182,-1.1035643645147137,1
565,-0.8255633249878511,-0.1293279829712458,1
566,2.691148922982891,1.4994206669448171,0
567,0.9518870491598782,-1.5764330936919277,0
568,-2.72830800915803,-2.379995523351988,1
569,3.0732500494349253,0.8248527711299408,0
570,5.757997101200498,-0.03734549612246226,0
571,-2.2049462931334705,-1.2993708935751953,1
572,-2.881744493636607,-0.41113607301469,1
573,4.033022147511202,-1.259472733244146,0
574,-1.9169662580684401,0.2982023616311404,1
575,0.7305280546414041,-1.3525307667341078,0
576,-4.179561094013171,-0.1818582094235427,1
577,1.2082872985347064,-0.4281880598078473,0
578,-1.540239979259,0.15094061182254387,1
579,0.12520426322481562,0.1746545416993167,1
580,1.042277103027281,0.14694078850954878,0
581,4.265410294316223,-0.2953594080757863,0
582,2.0257449076629475,-0.011564932202824405,0
583,-0.7600824994442004,1.2975456671816417,1
584,1.0141970235426303,-1.2570438986315409,0
585,0.8157053756664653,-0.18452611046069242,0
586,-5.108422891481152,-1.4664363822334345,1
587,-1.133699649244225,-0.2622388182842289,1
588,0.2872184446626282,0.4002612371660451,0
589,2.3162276345704975,1.4661263802591984,0
590,2.458022101481118,-1.1670155866149883,0
591,-1.6276481049942504,0.057865744621960674,1
592,-3.830066770503783,-1.2625597324658566,1
593,0.41926385604277816,0.08416538209320795,0
594,-4.062897891932229,0.14860952263255078,1
595,-3.435546148683655,-0.06515440775263466,1
596,1.248233324881423,0.5043677656649529,0
597,0.7364424187544624,1.1918756239970103,0
598,1.75383822975274,0.40868717190058224,0
599,3.1265883218536983,-0.6815667940240534,0
600,0.4383622914873559,-0.769390620398744,0
601,2.9101578839785542,0.620310416341856,0
602,-0.8746243903344314,-0.4180278459104967,1
603,1.733541608366102,0.11577080224895021,0
604,-0.782806503866259,-0.1396654490358507,1
605,-3.8455960965906173,0.8485268684496383,1
606,-1.4896647479694078,3.858914512658069,1
607,-1.3494341696611902,-0.746440296858705,1
608,-1.1430833458708505,0.10800286568541867,1
609,2.7311988177913773,-0.06742313524687642,0
610,1.6049532658396222,-0.08583577037414698,0
611,0.15938831513194646,2.550917257094499,1
612,-0.06499166978575678,-0.9165707455625266,1
613,0.6024687142609539,-0.3143449506284506,0
614,1.4046002387798573,-0.24542949028604705,0
615,0.6807832025268699,-0.3014217405113315,0
616,1.6617886016731502,-0.4134723153460257,0
617,-2.869830984671013,-1.002365050115058,1
618,-3.3872769136932703,0.4359422282390668,1
619,1.2771855512193133,-0.30682531841393723,0
620,0.8299041784265102,-0.8533874849830826,0
